SF-WAT,SA-CFM,RA-CFM,SA-TEMP,MA-TEMP,RA-TEMP,SA-HUMD,RA-HUMD,OA-TEMP,HWC-EWT,E_ccoil,label
1484.041,2149.98,2155.14,55.148,73.968,72.181,89.751,49.629,0,84.395,18.46,1
1521.523,2187.143,2185.732,55.148,73.968,72.286,89.891,49.713,0,84.469,18.154,1
1484.041,2153.354,2156.933,55.255,73.968,72.181,89.863,49.685,0,84.543,17.967,1
1502.782,2161.793,2156.933,55.148,74.18,72.496,90.032,49.488,0,84.395,18.014,1
1480.527,2149.98,2165.914,55.148,73.968,72.181,89.863,49.713,0,84.395,18.014,1
1465.3,2138.177,2165.914,55.148,73.968,72.181,89.807,49.685,0,84.395,18.388,1
1493.412,2161.793,2167.712,55.255,73.968,72.076,89.976,49.769,0,84.248,18.106,1
1481.699,2136.492,2160.524,55.04,74.074,72.286,89.723,49.741,0,84.248,18.178,1
1485.212,2148.293,2153.346,55.04,73.862,72.181,89.947,49.741,0,84.248,18.154,1
1460.615,2133.122,2164.116,55.04,73.862,72.076,89.919,49.713,0,84.174,18.13,1
1458.272,2112.923,2156.933,55.04,73.862,72.076,89.779,49.713,0,84.248,18.06,1
1465.3,2116.287,2149.762,54.932,73.862,72.076,89.919,49.685,0,84.174,18.089,1
1424.305,2087.719,2135.452,55.04,73.862,72.286,89.835,49.46,0,84.1,17.829,1
1471.157,2128.07,2144.391,54.932,73.862,72.181,90.004,49.545,0,84.1,17.948,1
1457.101,2124.702,2137.238,55.148,73.862,71.971,89.863,49.741,0,83.952,18.038,1
1420.791,2092.755,2121.186,55.04,73.756,71.76,89.835,50.161,0,84.026,17.924,1
1407.906,2060.89,2137.238,54.825,73.65,71.445,89.835,50.525,0,83.952,17.9,1
1355.198,2054.192,2128.313,54.825,73.543,71.235,89.779,50.834,0,83.952,17.9,1
1331.772,1977.436,2069.83,54.717,73.437,71.024,89.527,51.17,0,83.878,17.785,1
1246.267,1927.652,2062.79,54.502,73.331,70.919,89.555,51.338,0,83.952,17.507,1
1017.862,1606.542,1987.745,54.287,73.225,70.814,85.797,51.31,0,83.878,16.702,1
1017.862,1604.939,1930.909,53.426,73.119,70.919,87.592,50.946,0,83.878,16.316,1
1012.006,1608.144,1910.396,53.103,73.225,71.024,88.321,50.694,0,83.73,15.451,1
990.922,1580.934,1876.384,53.103,73.119,70.814,89.611,50.441,0,83.73,14.688,1
953.441,1533.123,1871.301,53.318,73.013,70.814,90.284,50.357,0,83.656,14.196,1
979.209,1592.128,1844.27,53.318,73.013,70.814,90.957,50.385,0,83.656,13.797,1
914.788,1507.734,1807.316,53.533,73.013,70.814,91.406,50.441,0,83.656,13.255,1
918.302,1518.833,1810.666,53.749,72.907,70.814,91.63,50.525,0,83.656,13.048,1
921.816,1539.483,1792.268,53.964,73.013,71.024,91.967,50.638,0,83.582,12.694,1
904.246,1498.234,1793.939,54.179,73.013,71.024,91.995,50.89,0,83.73,12.615,1
910.103,1518.833,1790.599,54.394,73.013,71.024,92.303,51.002,0,83.435,12.717,1
887.848,1466.644,1793.939,54.61,73.013,71.129,92.219,51.226,0,83.508,12.7,1
890.19,1480.844,1782.258,54.61,73.119,71.129,91.35,51.282,0,83.435,12.328,1
877.306,1476.108,1768.938,54.61,73.225,71.445,91.546,51.338,0,83.508,12.169,1
886.676,1461.916,1773.929,54.61,73.119,71.235,91.49,51.394,0,83.435,12.545,1
865.593,1468.22,1780.591,54.932,73.119,71.34,91.714,51.366,0,83.361,12.348,1
858.565,1457.191,1773.929,54.825,73.119,71.34,91.434,51.422,0,83.435,12.48,1
865.593,1454.042,1772.265,54.825,73.225,71.445,91.602,51.45,0,83.287,12.48,1
870.278,1477.686,1792.268,55.04,73.437,71.655,91.462,51.478,0,83.287,12.497,1
877.306,1471.374,1775.594,54.825,73.225,71.445,91.518,51.534,0,83.361,12.168,1
839.824,1446.177,1762.288,55.148,73.437,71.655,91.63,51.591,0,83.213,12.3,1
869.107,1454.042,1768.938,54.932,73.225,71.55,91.49,51.563,0,83.139,12.168,1
863.25,1471.374,1785.593,55.04,73.331,71.55,91.686,51.647,0,83.139,12.188,1
876.135,1476.108,1790.599,55.04,73.543,71.76,91.658,51.759,0,83.213,12.184,1
863.25,1454.042,1773.929,55.148,73.331,71.55,91.686,51.731,0,83.213,12.212,1
852.709,1446.177,1772.265,55.04,73.543,71.76,91.574,51.927,0,83.139,12.365,1
878.477,1469.797,1785.593,55.148,73.543,71.76,91.546,51.843,0,83.065,12.204,1
867.936,1461.916,1788.93,55.148,73.331,71.655,91.49,51.899,0,83.065,12.218,1
890.19,1501.399,1785.593,55.363,73.331,71.655,91.462,51.871,0,83.065,12.365,1
892.533,1482.423,1792.268,55.255,73.437,71.55,91.518,51.871,0,83.065,12.298,1
867.936,1491.906,1797.281,55.148,73.543,71.76,91.518,52.011,0,83.065,12.461,1
906.589,1539.483,1803.969,55.148,73.65,71.76,91.518,51.927,0,82.991,12.348,1
922.987,1549.031,1814.017,55.363,73.437,71.55,91.883,52.011,0,82.917,12.611,1
918.302,1553.808,1827.443,55.363,73.65,71.76,91.911,52.263,0,82.769,12.645,1
881.991,1542.664,1820.726,55.471,73.437,71.445,91.771,52.375,0,82.917,12.363,1
928.843,1563.372,1824.084,55.578,73.65,71.76,91.799,52.459,0,82.843,12.546,1
927.672,1545.847,1837.533,55.578,73.437,71.55,91.855,52.459,0,82.769,12.448,1
922.987,1582.532,1830.804,55.901,73.65,71.76,91.771,52.628,0,82.769,12.744,1
947.584,1572.947,1829.123,55.794,73.543,71.655,91.939,52.74,0,82.696,12.725,1
920.644,1585.73,1839.217,55.686,73.543,71.655,91.686,52.712,0,82.769,12.707,1
924.158,1576.141,1844.27,55.794,73.543,71.55,91.686,52.768,0,82.769,13.152,1
947.584,1592.128,1842.585,55.794,73.543,71.55,91.125,52.768,0,82.696,13.667,1
949.927,1604.939,1867.914,55.578,73.543,71.655,90.817,52.684,0,82.548,13.77,1
953.441,1601.734,1849.328,55.471,73.862,71.865,90.789,52.712,0,82.622,14.205,1
965.154,1617.768,1854.391,55.363,73.65,71.655,90.649,52.543,0,82.548,14.035,1
942.899,1571.351,1857.768,55.578,73.65,71.655,90.845,52.487,0,82.622,14.071,1
974.524,1648.312,1869.607,55.255,73.756,71.655,91.097,52.375,0,82.622,14.172,1
958.126,1609.748,1861.149,55.148,73.65,71.655,90.873,52.291,0,82.4,14.246,1
992.094,1643.482,1861.149,55.04,73.65,71.55,90.901,52.235,0,82.474,14.15,1
1031.918,1667.656,1876.384,55.148,73.65,71.55,90.985,52.263,0,82.4,14.208,1
988.58,1643.482,1857.768,55.04,73.65,71.445,90.901,52.207,0,82.326,14.227,1
962.811,1620.978,1849.328,55.04,73.543,71.55,91.013,52.151,0,82.4,14.437,1
1043.631,1708.085,1874.689,55.04,73.65,71.55,91.097,52.123,0,82.4,14.133,1
962.811,1600.133,1851.015,55.04,73.862,71.655,91.21,52.123,0,82.252,14.318,1
988.58,1657.979,1866.222,54.932,73.756,71.655,90.985,52.179,0,82.326,14.208,1
1007.321,1688.657,1856.079,55.04,73.65,71.76,91.182,51.955,0,82.252,14.322,1
982.723,1646.702,1871.301,55.04,73.862,72.076,91.378,51.506,0,82.178,14.187,1
1023.719,1711.327,1872.994,55.04,73.968,72.496,91.378,51.002,0,82.178,14.454,1
1021.376,1699.985,1884.866,55.04,73.862,72.496,91.21,50.525,0,82.104,14.664,1
1040.117,1751.943,1903.576,55.255,74.074,72.601,91.322,50.217,0,82.178,14.779,1
1024.89,1712.948,1901.872,55.148,74.18,72.812,91.434,49.909,0,82.03,14.779,1
1063.543,1743.806,1900.169,55.148,74.392,73.022,91.462,49.769,0,82.104,14.818,1
1055.344,1769.868,1924.062,55.363,74.498,73.127,91.546,49.601,0,82.03,15.37,1
1023.719,1716.192,1896.765,55.471,74.498,73.127,91.602,49.573,0,82.104,15.409,1
1064.715,1784.558,1917.225,55.471,74.498,73.022,90.985,49.601,0,81.957,15.88,1
1119.766,1832.039,1939.48,55.255,74.604,73.022,91.35,49.545,0,81.883,15.605,1
1093.997,1809.09,1936.05,55.363,74.817,73.337,91.35,49.516,0,81.883,16.045,1
1108.053,1835.322,1956.665,55.255,74.604,73.022,91.266,49.46,0,81.957,16.16,1
1110.395,1841.89,1949.784,55.255,74.71,73.022,91.125,49.516,0,81.957,16.245,1
1104.539,1823.837,1970.455,55.255,74.604,73.127,90.929,49.46,0,81.809,16.273,1
1145.535,1873.146,2015.535,55.471,74.817,73.232,90.901,49.488,0,81.883,16.453,1
1161.933,1881.387,1989.478,55.148,74.604,73.127,91.097,49.32,0,81.957,16.292,1
1177.16,1904.495,1999.884,55.255,74.604,72.917,91.238,49.376,0,81.735,16.502,1
1205.271,1911.106,1992.944,55.255,74.71,72.917,91.378,49.545,0,81.883,16.659,1
1226.354,1930.964,2012.052,55.363,74.71,73.022,91.069,49.545,0,81.735,17.233,1
1240.41,1967.462,2031.236,55.255,74.71,72.917,91.294,49.573,0,81.661,17.027,1
1289.605,2019.09,2024.251,55.363,74.817,73.022,90.817,49.601,0,81.661,17.583,1
1268.521,2004.077,2052.249,55.471,74.817,73.022,91.069,49.573,0,81.735,17.419,1
1311.859,2020.759,2076.881,55.471,74.817,72.917,91.097,49.685,0,81.735,17.442,1
1311.859,2045.825,2076.881,55.471,74.923,72.917,91.041,49.713,0,81.661,17.787,1
1365.74,2070.944,2080.41,55.471,74.923,72.917,90.929,49.741,0,81.661,18.32,1
1361.054,2077.651,2099.867,55.471,74.923,72.917,90.985,49.825,0,81.587,18.576,1
1398.536,2123.018,2108.738,55.471,75.241,73.022,90.536,49.909,0,81.661,18.505,1
1413.763,2094.435,2131.881,55.471,75.241,73.022,90.34,49.909,0,81.587,18.856,1
1420.791,2104.516,2131.881,55.363,75.029,72.707,90.312,49.881,0,81.587,18.452,1
1420.791,2106.197,2142.601,55.255,74.923,72.812,90.312,49.797,0,81.513,18.634,1
1451.245,2133.122,2144.391,55.255,74.923,72.707,90.34,49.657,0,81.513,18.705,1
1460.615,2134.807,2156.933,55.255,74.817,72.707,90.34,49.685,0,81.513,18.986,1
1484.041,2155.042,2142.601,55.255,74.923,72.812,90.144,49.573,0,81.439,19.059,1
1485.212,2176.997,2183.927,55.363,74.817,72.707,90.172,49.629,0,81.513,18.937,1
1515.666,2176.997,2156.933,55.148,75.029,72.812,90.06,49.629,0,81.365,19.036,1
1495.754,2178.688,2174.912,55.148,74.817,72.601,90.228,49.601,0,81.439,19.032,1
1523.865,2183.76,2189.345,55.363,74.817,72.601,90.004,49.46,0,81.365,19.265,1
1492.24,2175.307,2173.111,55.255,74.817,72.601,90.172,49.545,0,81.365,19.105,1
1542.606,2175.307,2156.933,55.148,75.029,72.707,90.116,49.545,0,81.365,19.138,1
1533.236,2202.376,2176.713,55.148,74.817,72.496,90.06,49.601,0,81.365,19.222,1
1537.921,2195.604,2178.516,55.148,74.817,72.496,90.06,49.601,0,81.291,19.404,1
1537.921,2197.297,2178.516,55.255,74.817,72.601,90.088,49.685,0,81.218,19.686,1
1559.004,2232.894,2194.77,55.255,74.817,72.601,90.368,49.488,0,81.291,19.569,1
1570.718,2214.236,2200.2,55.255,74.817,72.496,90.144,49.545,0,81.144,19.751,1
1568.375,2226.106,2191.153,55.255,74.923,72.391,89.976,49.657,0,81.144,19.815,1
1562.518,2219.322,2192.961,55.255,74.817,72.496,89.947,49.629,0,81.07,19.649,1
1571.889,2244.78,2196.579,55.148,74.817,72.391,89.947,49.601,0,81.07,19.803,1
1589.458,2244.78,2191.153,55.148,74.817,72.286,89.891,49.685,0,81.07,19.828,1
1624.598,2248.178,2214.714,55.148,74.817,72.391,89.863,49.713,0,81.144,19.919,1
1621.083,2263.479,2225.631,55.148,74.923,72.391,89.947,49.629,0,80.922,19.749,1
1629.283,2260.077,2220.169,55.255,74.817,72.391,89.891,49.516,0,80.996,20.256,1
1618.741,2239.685,2218.35,55.148,74.923,72.391,89.751,49.545,0,80.922,20.035,1
1624.598,2243.082,2229.275,55.363,75.029,72.601,89.639,49.545,0,81.07,20.294,1
1624.598,2251.577,2221.989,55.04,74.923,72.496,89.779,49.32,0,80.848,20.177,1
1618.741,2266.882,2227.452,55.148,74.923,72.391,90.116,49.32,0,80.848,20.331,1
1653.88,2283.906,2238.4,55.363,75.029,72.496,89.891,49.404,0,80.996,20.344,1
1618.741,2248.178,2223.81,55.148,75.241,72.601,89.611,49.32,0,80.848,20.382,1
1616.398,2278.797,2229.275,55.04,75.135,72.496,89.611,49.432,0,80.774,20.057,1
1651.538,2280.5,2238.4,55.04,74.923,72.391,89.779,49.376,0,80.774,20.317,1
1625.769,2283.906,2243.884,55.04,75.029,72.391,89.919,49.292,0,80.774,20.2,1
1649.195,2278.797,2242.055,55.148,74.923,72.286,89.779,49.432,0,80.848,20.381,1
1660.908,2268.583,2238.4,55.04,75.029,72.391,89.527,49.404,0,80.848,20.172,1
1667.936,2295.835,2242.055,55.255,75.241,72.601,89.639,49.236,0,80.7,20.317,1
1644.51,2287.313,2243.884,55.04,75.029,72.391,89.751,49.376,0,80.774,20.407,1
1678.477,2307.774,2260.375,55.148,75.029,72.391,89.863,49.292,0,80.7,20.471,1
1676.135,2323.139,2258.539,55.148,75.029,72.496,89.863,49.264,0,80.626,20.666,1
1669.107,2316.308,2247.543,55.148,75.029,72.391,89.527,49.208,0,80.7,20.601,1
1673.792,2287.313,2251.205,55.148,75.029,72.391,89.415,49.236,0,80.626,20.43,1
1669.107,2287.313,2247.543,55.04,75.029,72.391,89.302,49.124,0,80.552,20.484,1
1697.218,2312.894,2273.244,55.04,75.135,72.391,89.415,49.096,0,80.626,20.339,1
1681.991,2287.313,2242.055,54.932,75.135,72.391,89.471,49.264,0,80.552,20.484,1
1669.107,2285.61,2234.747,54.932,74.923,72.391,89.555,49.04,0,80.478,20.484,1
1698.39,2299.245,2264.048,55.04,75.029,72.391,89.695,49.012,0,80.552,20.339,1
1722.987,2309.481,2254.871,54.932,74.817,72.286,89.611,49.04,0,80.478,20.457,1
1706.589,2314.601,2260.375,54.932,74.923,72.181,89.611,49.208,0,80.478,20.209,1
1690.19,2277.094,2238.4,55.148,75.029,72.391,89.499,49.18,0,80.478,20.457,1
1678.477,2294.131,2258.539,54.825,74.923,72.286,89.415,49.124,0,80.478,20.171,1
1681.991,2302.656,2253.038,54.932,75.029,72.181,89.751,49.04,0,80.478,20.404,1
1686.677,2297.54,2253.038,55.04,74.923,72.286,89.639,49.012,0,80.478,20.417,1
1674.964,2282.203,2245.713,54.932,74.923,72.391,89.387,48.872,0,80.478,20.417,1
1669.107,2283.906,2253.038,54.825,75.029,72.391,89.583,48.984,0,80.331,20.262,1
1677.306,2311.187,2234.747,54.825,74.817,72.181,89.835,49.208,0,80.257,20.588,1
1626.94,2268.583,2232.923,54.932,74.817,72.286,89.695,49.068,0,80.257,20.457,1
1704.246,2302.656,2242.055,55.148,74.817,72.286,89.639,49.068,0,80.331,20.313,1
1673.792,2277.094,2238.4,54.825,75.029,72.391,89.471,49.152,0,80.257,20.26,1
1664.422,2280.5,2227.452,54.932,74.817,72.181,89.639,49.124,0,80.331,20.443,1
1664.422,2282.203,2236.573,55.148,74.817,72.181,89.695,49.124,0,80.257,20.156,1
1670.278,2300.951,2238.4,55.148,74.923,72.391,89.611,49.04,0,80.183,20.419,1
1658.565,2285.61,2216.532,55.148,75.029,72.181,89.751,49.152,0,80.183,20.143,1
1679.649,2289.017,2236.573,54.932,75.135,72.391,89.555,49.264,0,80.109,20.484,1
1658.565,2280.5,2253.038,54.932,74.923,72.181,89.555,49.208,0,80.183,20.339,1
1670.278,2289.017,2238.4,54.932,74.923,72.286,89.499,49.096,0,80.183,20.248,1
1700.732,2294.131,2238.4,54.825,75.135,72.391,89.302,49.152,0,80.183,20.198,1
1664.422,2297.54,2251.205,54.825,74.923,72.076,89.611,49.208,0,80.109,20.392,1
1680.82,2285.61,2249.374,55.04,75.029,72.286,89.751,49.04,0,80.035,20.417,1
1663.25,2289.017,2242.055,54.932,75.241,72.601,89.583,48.956,0,80.035,20.26,1
1679.649,2292.426,2278.77,55.04,75.029,72.391,89.751,48.956,0,79.961,20.313,1
1700.732,2299.245,2276.927,54.932,75.029,72.286,89.387,49.04,0,80.035,20.417,1
1680.82,2292.426,2240.227,55.148,75.029,72.286,89.695,49.152,0,80.035,20.456,1
1669.107,2294.131,2245.713,54.932,75.135,72.286,89.611,48.984,0,79.887,20.339,1
1694.876,2292.426,2234.747,55.148,75.029,72.286,89.639,49.068,0,80.035,20.248,1
1660.908,2289.017,2258.539,55.04,75.029,72.286,89.639,48.984,0,79.887,20.206,1
1663.25,2282.203,2262.211,55.04,75.135,72.391,89.499,48.844,0,79.887,20.219,1
1681.991,2299.245,2267.724,54.932,75.029,72.286,89.499,48.928,0,79.961,19.947,1
1666.764,2282.203,2258.539,55.04,75.029,72.286,89.723,49.012,0,79.961,20.14,1
1631.625,2256.677,2238.4,54.932,75.029,72.286,89.555,48.984,0,79.887,20.169,1
1679.649,2277.094,2242.055,55.04,75.029,72.391,89.723,48.872,0,79.813,20.246,1
1678.477,2266.882,2232.923,55.04,75.029,72.391,89.639,48.9,0,79.887,20.193,1
1678.477,2287.313,2260.375,54.932,75.029,72.286,89.499,49.04,0,79.813,20.272,1
1671.45,2254.976,2238.4,55.04,75.241,72.496,89.499,48.928,0,79.813,20.024,1
1640.996,2265.18,2238.4,54.932,74.923,72.286,89.387,48.928,0,79.739,20.128,1
1656.223,2258.377,2265.885,54.825,75.029,72.286,89.555,49.068,0,79.666,20.102,1
1643.338,2260.077,2231.099,54.932,74.923,72.286,89.527,48.9,0,79.666,20.076,1
1612.885,2232.894,2218.35,54.825,74.923,72.286,89.387,48.816,0,79.739,20.143,1
1594.144,2241.383,2223.81,54.825,74.923,72.286,89.527,48.844,0,79.813,20.011,1
1643.338,2251.577,2216.532,54.825,74.817,72.181,89.415,48.928,0,79.592,20.037,1
1605.857,2249.877,2218.35,54.825,74.923,72.286,89.527,48.872,0,79.739,19.997,1
1642.167,2266.882,2225.631,54.825,74.923,72.286,89.639,48.76,0,79.666,19.984,1
1638.653,2268.583,2221.989,54.825,74.923,72.181,89.555,48.844,0,79.518,20.102,1
1630.454,2234.591,2211.082,54.825,74.923,72.181,89.695,48.872,0,79.592,20.05,1
1624.598,2256.677,2231.099,54.717,75.029,72.286,89.751,48.9,0,79.518,20.076,1
1611.713,2244.78,2218.35,54.932,74.923,72.181,89.527,49.012,0,79.518,20.155,1
1622.255,2248.178,2231.099,54.717,75.029,72.181,89.499,48.872,0,79.518,19.933,1
1598.829,2229.5,2220.169,54.825,75.029,72.496,89.723,48.676,0,79.444,20.179,1
1619.912,2258.377,2231.099,54.825,75.347,72.601,89.723,48.62,0,79.518,19.933,1
1622.255,2253.277,2221.989,55.04,75.135,72.286,89.527,48.816,0,79.518,19.958,1
1607.028,2236.289,2214.714,54.825,75.135,72.391,89.583,48.564,0,79.444,19.947,1
1615.227,2263.479,2209.266,54.825,75.241,72.391,89.499,48.62,0,79.444,20.101,1
1671.45,2268.583,2216.532,54.825,75.241,72.391,89.583,48.536,0,79.444,20.128,1
1638.653,2261.778,2232.923,54.825,75.347,72.391,89.527,48.536,0,79.37,20.219,1
1610.542,2251.577,2221.989,54.825,75.347,72.391,89.583,48.507,0,79.444,20.023,1
1610.542,2229.5,2223.81,55.04,75.347,72.496,89.499,48.479,0,79.296,20.075,1
1605.857,2246.479,2225.631,54.717,75.241,72.391,89.583,48.423,0,79.222,20.128,1
1645.681,2263.479,2221.989,54.825,75.135,72.391,89.611,48.507,0,79.37,20.205,1
1595.315,2243.082,2202.012,54.932,75.029,72.286,89.499,48.564,0,79.37,20.036,1
1621.083,2236.289,2196.579,54.825,75.135,72.286,89.555,48.592,0,79.296,19.959,1
1575.403,2227.803,2218.35,54.717,75.135,72.181,89.359,48.676,0,79.296,19.867,1
1570.718,2197.297,2218.35,54.717,75.135,72.286,89.471,48.536,0,79.296,19.867,1
1608.199,2236.289,2214.714,54.61,75.029,72.391,89.639,48.507,0,79.37,19.907,1
1571.889,2219.322,2209.266,54.717,75.029,72.286,89.471,48.507,0,79.296,20.102,1
1550.805,2193.911,2202.012,54.717,75.029,72.391,89.499,48.423,0,79.222,19.868,1
1604.685,2219.322,2198.389,54.717,75.135,72.286,89.667,48.339,0,79.296,19.741,1
1568.375,2227.803,2211.082,54.717,75.241,72.707,89.863,48.339,0,79.296,19.985,1
1553.148,2190.527,2191.153,54.825,75.135,72.391,89.779,48.451,0,79.148,19.739,1
1585.944,2195.604,2216.532,54.717,75.135,72.496,89.751,48.367,0,79.222,19.636,1
1587.116,2209.152,2221.989,54.717,75.347,72.707,89.835,48.283,0,79.222,19.727,1
1584.773,2204.07,2191.153,54.825,75.135,72.496,89.891,48.395,0,79.222,19.675,1
1592.972,2207.458,2191.153,54.825,75.241,72.496,89.891,48.479,0,74.197,19.828,1
1594.144,2212.541,2191.153,55.148,75.453,72.601,89.835,48.507,0,70.058,19.699,1
1580.088,2210.846,2203.825,54.932,75.241,72.391,90.004,48.732,0,68.432,19.701,1
1582.431,2231.197,2220.169,55.255,75.241,72.496,89.919,48.676,0,67.989,19.933,1
1575.403,2217.626,2196.579,55.255,75.241,72.601,89.919,48.62,0,67.693,19.79,1
1600,2227.803,2203.825,55.04,75.347,72.707,89.779,48.395,0,67.619,20.113,1
1576.574,2221.018,2200.2,55.04,75.347,72.601,89.779,48.507,0,67.545,19.673,1
1603.514,2234.591,2220.169,55.04,75.347,72.601,89.891,48.564,0,67.176,19.598,1
1587.116,2224.41,2198.389,55.04,75.347,72.601,89.807,48.62,0,67.028,19.764,1
1607.028,2241.383,2207.451,55.148,75.347,72.707,90.116,48.479,0,66.733,19.907,1
1608.199,2237.987,2212.898,55.148,75.453,72.707,89.835,48.479,0,66.585,19.79,1
1577.745,2229.5,2216.532,55.148,75.347,72.707,89.863,48.536,0,66.511,19.933,1
1624.598,2275.391,2218.35,55.255,75.665,72.917,90.2,48.536,0,66.511,19.881,1
1612.885,2261.778,2231.099,55.255,75.665,72.917,89.863,48.62,0,66.363,19.958,1
1626.94,2270.285,2238.4,55.363,75.453,72.707,90.06,48.76,0,66.289,19.971,1
1642.167,2271.987,2243.884,55.363,75.771,72.812,89.751,48.732,0,66.215,20.036,1
1679.649,2300.951,2234.747,55.363,75.559,72.707,89.779,48.816,0,66.363,19.906,1
1629.283,2261.778,2227.452,55.363,75.559,72.812,89.695,48.816,0,66.289,20.154,1
1639.824,2277.094,2249.374,55.363,75.771,73.022,89.723,48.676,0,66.289,20.128,1
1660.908,2306.068,2242.055,55.578,75.559,72.812,89.751,48.648,0,66.215,19.971,1
1687.848,2280.5,2240.227,55.471,75.559,72.707,89.667,48.76,0,66.289,20.06,1
1690.19,2285.61,2254.871,55.686,75.771,72.812,89.667,48.928,0,66.215,20.01,1
1651.538,2282.203,2240.227,55.471,75.559,72.601,89.639,49.012,0,66.215,19.88,1
1648.023,2275.391,2238.4,55.686,75.453,72.707,89.639,48.984,0,66.215,20.049,1
1671.45,2297.54,2247.543,55.471,75.771,73.022,89.695,48.816,0,66.215,20.073,1
1665.593,2297.54,2234.747,55.686,75.771,73.022,89.583,48.928,0,66.067,20.201,1
1690.19,2299.245,2238.4,55.471,75.771,72.917,89.527,48.872,0,66.363,20.449,1
1697.218,2321.431,2242.055,55.363,75.771,73.022,89.359,48.844,0,66.289,20.712,1
1664.422,2289.017,2271.403,55.363,75.665,72.812,89.246,48.648,0,66.363,20.79,1
1684.334,2312.894,2264.048,55.255,75.665,73.022,89.415,48.451,0,66.363,20.621,1
1706.589,2316.308,2256.705,55.578,75.878,73.022,89.471,48.536,0,66.289,20.736,1
1680.82,2309.481,2269.563,55.578,75.878,72.917,89.415,48.648,0,66.437,20.852,1
1693.704,2309.481,2264.048,55.255,75.665,72.812,89.246,48.592,0,66.289,20.973,1
1698.39,2309.481,2262.211,55.255,75.665,72.812,89.19,48.423,0,66.437,21.022,1
1679.649,2306.068,2258.539,55.255,75.665,72.812,89.443,48.395,0,66.363,20.861,1
1677.306,2302.656,2262.211,55.255,75.665,72.812,89.387,48.423,0,66.363,21.087,1
1697.218,2318.015,2282.459,55.363,75.771,72.707,89.218,48.507,0,66.363,20.626,1
1703.075,2297.54,2262.211,55.04,75.665,72.707,89.274,48.339,0,66.437,20.93,1
1692.533,2311.187,2267.724,55.148,75.665,72.812,89.246,48.255,0,66.363,20.915,1
1712.445,2318.015,2282.459,55.148,75.665,72.812,89.359,48.115,0,66.363,20.68,1
1673.792,2302.656,2258.539,55.148,75.665,72.707,89.302,48.283,0,66.215,20.914,1
1687.848,2299.245,2282.459,54.932,75.665,72.707,89.302,48.283,0,66.289,20.743,1
1685.505,2292.426,2265.885,55.04,75.559,72.707,89.19,48.311,0,66.289,20.859,1
1728.844,2307.774,2267.724,55.04,75.559,72.812,89.33,48.031,0,66.363,20.941,1
1710.103,2304.362,2275.085,54.932,75.665,72.812,89.471,47.947,0,66.289,20.77,1
1706.589,2300.951,2269.563,55.255,75.665,72.812,89.359,48.003,0,66.363,20.743,1
